datetime,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature_1,average_unmet_cooling_setpoint_difference_1,indoor_relative_humidity_1,non_shiftable_load_1,dhw_demand_1,cooling_demand_1,heating_demand_1,solar_generation_1,indoor_dry_bulb_temperature_10,average_unmet_cooling_setpoint_difference_10,indoor_relative_humidity_10,non_shiftable_load_10,dhw_demand_10,cooling_demand_10,heating_demand_10,solar_generation_10,indoor_dry_bulb_temperature_11,average_unmet_cooling_setpoint_difference_11,indoor_relative_humidity_11,non_shiftable_load_11,dhw_demand_11,cooling_demand_11,heating_demand_11,solar_generation_11,indoor_dry_bulb_temperature_12,average_unmet_cooling_setpoint_difference_12,indoor_relative_humidity_12,non_shiftable_load_12,dhw_demand_12,cooling_demand_12,heating_demand_12,solar_generation_12,indoor_dry_bulb_temperature_13,average_unmet_cooling_setpoint_difference_13,indoor_relative_humidity_13,non_shiftable_load_13,dhw_demand_13,cooling_demand_13,heating_demand_13,solar_generation_13,indoor_dry_bulb_temperature_14,average_unmet_cooling_setpoint_difference_14,indoor_relative_humidity_14,non_shiftable_load_14,dhw_demand_14,cooling_demand_14,heating_demand_14,solar_generation_14,indoor_dry_bulb_temperature_15,average_unmet_cooling_setpoint_difference_15,indoor_relative_humidity_15,non_shiftable_load_15,dhw_demand_15,cooling_demand_15,heating_demand_15,solar_generation_15,indoor_dry_bulb_temperature_16,average_unmet_cooling_setpoint_difference_16,indoor_relative_humidity_16,non_shiftable_load_16,dhw_demand_16,cooling_demand_16,heating_demand_16,solar_generation_16,indoor_dry_bulb_temperature_17,average_unmet_cooling_setpoint_difference_17,indoor_relative_humidity_17,non_shiftable_load_17,dhw_demand_17,cooling_demand_17,heating_demand_17,solar_generation_17,indoor_dry_bulb_temperature_2,average_unmet_cooling_setpoint_difference_2,indoor_relative_humidity_2,non_shiftable_load_2,dhw_demand_2,cooling_demand_2,heating_demand_2,solar_generation_2,indoor_dry_bulb_temperature_3,average_unmet_cooling_setpoint_difference_3,indoor_relative_humidity_3,non_shiftable_load_3,dhw_demand_3,cooling_demand_3,heating_demand_3,solar_generation_3,indoor_dry_bulb_temperature_4,average_unmet_cooling_setpoint_difference_4,indoor_relative_humidity_4,non_shiftable_load_4,dhw_demand_4,cooling_demand_4,heating_demand_4,solar_generation_4,indoor_dry_bulb_temperature_5,average_unmet_cooling_setpoint_difference_5,indoor_relative_humidity_5,non_shiftable_load_5,dhw_demand_5,cooling_demand_5,heating_demand_5,solar_generation_5,indoor_dry_bulb_temperature_6,average_unmet_cooling_setpoint_difference_6,indoor_relative_humidity_6,non_shiftable_load_6,dhw_demand_6,cooling_demand_6,heating_demand_6,solar_generation_6,indoor_dry_bulb_temperature_7,average_unmet_cooling_setpoint_difference_7,indoor_relative_humidity_7,non_shiftable_load_7,dhw_demand_7,cooling_demand_7,heating_demand_7,solar_generation_7,indoor_dry_bulb_temperature_8,average_unmet_cooling_setpoint_difference_8,indoor_relative_humidity_8,non_shiftable_load_8,dhw_demand_8,cooling_demand_8,heating_demand_8,solar_generation_8,indoor_dry_bulb_temperature_9,average_unmet_cooling_setpoint_difference_9,indoor_relative_humidity_9,non_shiftable_load_9,dhw_demand_9,cooling_demand_9,heating_demand_9,solar_generation_9,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
2021-02-06 13:00:00,2,13,2,0,,,,0.6297,0.0,0.0,0.0,750.07086,,,,0.5287333,0.0,0.0,0.0,610.43335,,,,1.4967,0.0,0.0,0.0,607.2833,,,,4.8453,0.0,0.0,0.0,576.7867,,,,1.0283,0.0,0.0,0.0,609.74,,,,0.16103345,0.0,0.0,0.0,213.17334,,,,1.9093,0.0,0.0,0.0,0.0,,,,0.38253334,0.0,0.0,0.0,739.79,,,,0.2335,0.0,0.0,0.0,485.24,,,,0.27305,0.0,0.0,0.0,589.64166,,,,2.6010334,0.0,0.0,0.0,637.5375,,,,2.5231166,0.0,0.0,0.0,526.25,,,,0.06745,0.0,0.0,0.0,595.7625,,,,1.7961167,0.0,0.0,0.0,625.50836,,,,0.24021667,0.0,0.0,0.0,755.44165,,,,1.18775,0.0,0.0,0.0,692.57086,,,,0.34725,0.0,0.0,0.0,625.32086,24.4,71.0,901.0,890.0,20.6,20.6,25.0,84.0,84.0,62.0,6.0,0.0,905.0,12.0,0.0,886.0
2021-02-06 14:00:00,2,14,2,0,,,,0.6103333,0.0,0.0,0.0,678.92084,,,,0.39805,0.0,0.0,0.0,612.95,,,,3.23425,0.0,0.0,0.0,609.91,,,,4.4684668,0.0,0.0,0.0,519.9767,,,,0.63785,0.0,0.0,0.0,612.1533,,,,0.17105012,0.0,0.0,0.0,214.03667,,,,2.2737,0.0,0.0,0.0,0.0,,,,0.37933335,0.0,0.0,0.0,713.2167,,,,0.19388333,0.0,0.0,0.0,389.68335,,,,0.27073333,0.0,0.0,0.0,591.9,,,,0.48198333,0.0,0.0,0.0,639.76666,,,,1.5910833,0.0,0.0,0.0,528.12665,,,,1.3285333,0.0,0.0,0.0,504.4625,,,,3.3986166,0.0,0.0,0.0,529.5333,,,,0.19505,0.0,0.0,0.0,683.51666,,,,1.2556666,0.0,0.0,0.0,628.0875,,,,0.33588332,0.0,0.0,0.0,627.7708,25.0,69.0,834.0,883.0,20.6,20.0,24.4,81.0,81.0,64.0,0.0,0.0,829.0,0.0,0.0,868.0
2021-02-06 15:00:00,2,15,2,0,,,,0.5988,0.0,0.0,0.0,551.4792,,,,0.39745,0.0,0.0,0.0,565.05,,,,2.6742833,0.0,0.0,0.0,561.84,,,,2.6268167,0.0,0.0,0.0,419.28665,,,,0.83645,0.0,0.0,0.0,564.2,,,,0.19000012,0.0,0.0,0.0,197.81,,,,2.0800667,0.0,0.0,0.0,0.0,,,,0.37368333,0.0,0.0,0.0,628.75336,,,,0.56365,0.0,0.0,0.0,264.35333,,,,0.2679,0.0,0.0,0.0,545.4708,,,,0.18995,0.0,0.0,0.0,588.8417,,,,0.51266664,0.0,0.0,0.0,485.02,,,,0.78550005,0.0,0.0,0.0,371.99582,,,,2.5074334,0.0,0.0,0.0,390.875,,,,0.2074,0.0,0.0,0.0,554.64166,,,,1.79625,0.0,0.0,0.0,509.29584,,,,0.2806,0.0,0.0,0.0,577.9125,24.4,69.0,696.0,846.0,20.6,20.0,24.4,76.0,87.0,69.0,0.0,0.0,691.0,0.0,0.0,828.0
2021-02-06 16:00:00,2,16,2,0,,,,1.9996166,0.0,0.0,0.0,380.64166,,,,0.39228332,0.0,0.0,0.0,468.12,,,,3.9025083,0.0,0.0,0.0,465.30334,,,,1.23825,0.0,0.0,0.0,287.12167,,,,2.38165,0.0,0.0,0.0,467.81,,,,0.46786678,0.0,0.0,0.0,164.07333,,,,0.7875,0.0,0.0,0.0,0.0,,,,0.3945,0.0,0.0,0.0,490.70667,,,,3.1259665,0.0,0.0,0.0,129.36,,,,1.8284667,0.0,0.0,0.0,453.24167,,,,0.15673333,0.0,0.0,0.0,490.15,,,,0.62978333,0.0,0.0,0.0,401.45667,,,,0.8108,0.0,0.0,0.0,215.57916,,,,2.60075,0.0,0.0,0.0,227.37917,,,,3.3923666,0.0,0.0,0.0,382.8375,,,,0.54833335,0.0,0.0,0.0,352.34167,,,,0.58736664,0.0,0.0,0.0,479.2125,23.9,71.0,511.0,781.0,21.1,20.0,23.9,73.0,90.0,71.0,0.0,0.0,504.0,0.0,0.0,759.0
2021-02-06 17:00:00,2,17,2,0,,,,3.1058166,0.0,0.0,0.0,186.9875,,,,0.3784,0.0,0.0,0.0,318.40332,,,,2.5205166,0.0,0.0,0.0,316.31,,,,0.6346834,0.0,0.0,0.0,139.52,,,,2.9146,0.0,0.0,0.0,317.93,,,,2.68575,0.0,0.0,0.0,111.49333,,,,0.26620007,0.0,0.0,0.0,0.0,,,,0.47533333,0.0,0.0,0.0,303.13666,,,,4.422983,0.0,0.0,0.0,32.34667,,,,2.5577667,0.0,0.0,0.0,306.4875,,,,0.17225,0.0,0.0,0.0,330.95416,,,,0.57851666,0.0,0.0,0.0,269.54666,,,,1.13825,0.0,0.0,0.0,71.308334,,,,3.1301668,0.0,0.0,0.0,76.36667,,,,1.18845,0.0,0.0,0.0,188.05417,,,,0.9988833,0.0,0.0,0.0,173.69583,,,,2.5120332,0.0,0.0,0.0,298.40833,22.8,76.0,295.0,655.0,21.1,20.0,22.8,76.0,87.0,76.0,0.0,0.0,287.0,0.0,0.0,625.0
2021-02-07 07:00:00,2,7,3,0,,,,0.6094667,0.0,0.0,0.0,90.44583,,,,1.7987833,0.0,0.0,0.0,15.198889,,,,0.60153335,0.0,0.0,0.0,14.776667,,,,0.3859667,0.0,0.0,0.0,69.496666,,,,0.5842,0.0,0.0,0.0,14.636666,,,,0.47296667,0.0,0.0,0.0,0.0,,,,0.04351673,0.0,0.0,0.0,0.0,,,,1.2256,0.0,0.0,0.0,24.533333,,,,0.25846666,0.0,0.0,0.0,181.92334,,,,0.7442167,0.0,0.0,0.0,9.404166,,,,0.14913334,0.0,0.0,0.0,15.891666,,,,2.1797,0.0,0.0,0.0,13.82,,,,0.5775167,0.0,0.0,0.0,155.225,,,,1.03665,0.0,0.0,0.0,161.46666,,,,0.6361,0.0,0.0,0.0,85.666664,,,,0.7073333,0.0,0.0,0.0,79.870834,,,,0.31175,0.0,0.0,0.0,14.679167,21.7,90.0,132.0,427.0,25.0,20.6,20.0,62.0,81.0,93.0,905.0,5.0,132.0,886.0,6.0,443.0
2021-02-07 08:00:00,2,8,3,0,,,,0.66025,0.0,0.0,0.0,275.37082,,,,1.06885,0.0,0.0,0.0,58.7,,,,1.3032666,0.0,0.0,0.0,55.196667,,,,1.6073667,0.0,0.0,0.0,210.76666,,,,1.4787,0.0,0.0,0.0,55.68,,,,0.36996666,0.0,0.0,0.0,18.2,,,,0.60656667,0.0,0.0,0.0,0.0,,,,0.49698332,0.0,0.0,0.0,131.98334,,,,0.25558335,0.0,0.0,0.0,341.85333,,,,0.36426666,0.0,0.0,0.0,54.304165,,,,0.16953333,0.0,0.0,0.0,60.666668,,,,1.635125,0.0,0.0,0.0,48.183334,,,,1.2535666,0.0,0.0,0.0,334.25,,,,0.9983,0.0,0.0,0.0,347.75418,,,,0.7719833,0.0,0.0,0.0,276.97916,,,,1.2093,0.0,0.0,0.0,253.55,,,,0.31608334,0.0,0.0,0.0,54.966667,22.8,84.0,346.0,668.0,24.4,20.6,22.2,64.0,81.0,87.0,829.0,0.0,345.0,868.0,0.0,680.0
2021-02-07 09:00:00,2,9,3,0,,,,0.79536664,0.0,0.0,0.0,466.79166,,,,1.749461,0.0,0.0,0.0,186.92444,,,,2.8929167,0.0,0.0,0.0,180.85167,,,,2.6663501,0.0,0.0,0.0,358.09668,,,,1.9452584,0.0,0.0,0.0,182.18333,,,,0.98371667,0.0,0.0,0.0,65.03,,,,1.2447333,0.0,0.0,0.0,0.0,,,,0.48451668,0.0,0.0,0.0,313.08,,,,0.42880556,0.0,0.0,0.0,459.72665,,,,0.26381665,0.0,0.0,0.0,180.05833,,,,0.14306666,0.0,0.0,0.0,196.8375,,,,1.792825,0.0,0.0,0.0,161.23,,,,1.8355666,0.0,0.0,0.0,483.35416,,,,1.0308167,0.0,0.0,0.0,504.56668,,,,0.61293334,0.0,0.0,0.0,469.5875,,,,2.7998,0.0,0.0,0.0,430.67084,,,,0.30346668,0.0,0.0,0.0,185.67084,24.4,76.0,556.0,778.0,24.4,20.6,23.9,69.0,81.0,79.0,691.0,0.0,556.0,828.0,0.0,789.0
2021-02-07 10:00:00,2,10,3,0,,,,2.8699167,0.0,0.0,0.0,615.93335,,,,1.1388333,0.0,0.0,0.0,334.3,,,,1.1375,0.0,0.0,0.0,328.11667,,,,4.0697,0.0,0.0,0.0,474.36,,,,1.13325,0.0,0.0,0.0,330.98666,,,,0.0009834473,0.0,0.0,0.0,117.05,,,,2.0002167,0.0,0.0,0.0,0.0,,,,0.4536,0.0,0.0,0.0,485.69666,,,,0.6572667,0.0,0.0,0.0,528.0233,,,,0.26301667,0.0,0.0,0.0,323.44168,,,,0.3001,0.0,0.0,0.0,352.67917,,,,1.7053167,0.0,0.0,0.0,288.89334,,,,2.3123834,0.0,0.0,0.0,580.5292,,,,0.96935,0.0,0.0,0.0,608.43335,,,,0.22025,0.0,0.0,0.0,619.14166,,,,1.8257667,0.0,0.0,0.0,568.1375,,,,0.31816667,0.0,0.0,0.0,341.975,24.4,74.0,731.0,839.0,23.9,20.0,24.4,71.0,84.0,71.0,504.0,0.0,731.0,759.0,0.0,848.0
2021-02-07 11:00:00,2,11,3,0,,,,3.2445333,0.0,0.0,0.0,715.2375,,,,1.13595,0.0,0.0,0.0,460.71222,,,,2.8952668,0.0,0.0,0.0,457.03,,,,4.6398,0.0,0.0,0.0,553.38,,,,1.7789667,0.0,0.0,0.0,460.15668,,,,1.2207032e-07,0.0,0.0,0.0,161.62,,,,2.4581666,0.0,0.0,0.0,0.0,,,,0.42263332,0.0,0.0,0.0,618.89,,,,0.25318334,0.0,0.0,0.0,552.76,,,,0.2709,0.0,0.0,0.0,446.87082,,,,0.18118334,0.0,0.0,0.0,484.7125,,,,2.4056168,0.0,0.0,0.0,399.26334,,,,0.9058833,0.0,0.0,0.0,632.29584,,,,1.0149833,0.0,0.0,0.0,662.8625,,,,0.22305,0.0,0.0,0.0,719.7292,,,,1.5279666,0.0,0.0,0.0,660.5917,,,,0.34596667,0.0,0.0,0.0,473.67084,24.4,71.0,852.0,870.0,22.8,20.0,24.4,76.0,87.0,69.0,287.0,0.0,854.0,625.0,0.0,881.0
2021-02-07 12:00:00,2,12,3,0,,,,2.0964167,0.0,0.0,0.0,756.70416,,,,1.1881334,0.0,0.0,0.0,552.3833,,,,1.5223,0.0,0.0,0.0,551.17,,,,5.0199833,0.0,0.0,0.0,584.63336,,,,1.7490667,0.0,0.0,0.0,553.54333,,,,1.2207032e-07,0.0,0.0,0.0,194.40334,,,,2.4508166,0.0,0.0,0.0,0.0,,,,0.459,0.0,0.0,0.0,704.93335,,,,0.25238332,0.0,0.0,0.0,537.98334,,,,0.28011668,0.0,0.0,0.0,536.00836,,,,0.15338333,0.0,0.0,0.0,579.54584,,,,2.5577667,0.0,0.0,0.0,478.99335,,,,0.9665167,0.0,0.0,0.0,634.14166,,,,3.2100832,0.0,0.0,0.0,664.2,,,,0.22085,0.0,0.0,0.0,760.05,,,,2.2936332,0.0,0.0,0.0,697.92084,,,,0.33831668,0.0,0.0,0.0,566.12915,25.6,64.0,912.0,885.0,21.7,18.9,23.9,76.0,90.0,71.0,83.0,0.0,910.0,318.0,0.0,892.0
2021-02-07 13:00:00,2,13,3,0,,,,0.5876833,0.0,0.0,0.0,743.49164,,,,1.5701083,0.0,0.0,0.0,604.765,,,,3.4289167,0.0,0.0,0.0,602.57336,,,,4.7502165,0.0,0.0,0.0,573.98663,,,,3.1684,0.0,0.0,0.0,604.0333,,,,0.71521676,0.0,0.0,0.0,211.82,,,,2.6606834,0.0,0.0,0.0,0.0,,,,0.50025,0.0,0.0,0.0,735.5733,,,,0.25086668,0.0,0.0,0.0,480.67334,,,,0.27443334,0.0,0.0,0.0,584.05,,,,0.15475,0.0,0.0,0.0,631.6458,,,,2.73395,0.0,0.0,0.0,521.7833,,,,1.4726833,0.0,0.0,0.0,590.74585,,,,1.33625,0.0,0.0,0.0,619.64166,,,,0.82846665,0.0,0.0,0.0,747.9042,,,,0.49311668,0.0,0.0,0.0,687.625,,,,0.3231,0.0,0.0,0.0,618.7083,25.0,62.0,905.0,886.0,20.6,19.4,23.9,81.0,90.0,71.0,5.0,0.0,901.0,6.0,0.0,891.0
2021-02-07 14:00:00,2,14,3,0,,,,0.6206333,0.0,0.0,0.0,681.3375,,,,1.83515,0.0,0.0,0.0,613.9167,,,,2.3632333,0.0,0.0,0.0,610.9033,,,,4.256533,0.0,0.0,0.0,520.05664,,,,1.1463,0.0,0.0,0.0,613.08,,,,0.4070001,0.0,0.0,0.0,215.25,,,,2.5352333,0.0,0.0,0.0,0.0,,,,0.52133334,0.0,0.0,0.0,718.0367,,,,2.0230834,0.0,0.0,0.0,388.47,,,,0.62766665,0.0,0.0,0.0,595.11664,,,,0.12971666,0.0,0.0,0.0,642.3875,,,,2.82515,0.0,0.0,0.0,529.75,,,,0.62308335,0.0,0.0,0.0,504.325,,,,3.9055667,0.0,0.0,0.0,528.5208,,,,0.22003333,0.0,0.0,0.0,683.63336,,,,3.0027168,0.0,0.0,0.0,629.75836,,,,0.30275,0.0,0.0,0.0,629.8417,24.4,64.0,829.0,868.0,20.6,19.4,23.9,81.0,93.0,64.0,0.0,0.0,827.0,0.0,0.0,876.0
2021-02-07 15:00:00,2,15,3,0,,,,0.59256667,0.0,0.0,0.0,558.42914,,,,2.2873833,0.0,0.0,0.0,572.36444,,,,2.5602,0.0,0.0,0.0,571.31335,,,,2.66955,0.0,0.0,0.0,424.72665,,,,2.8115833,0.0,0.0,0.0,573.1,,,,1.1031001,0.0,0.0,0.0,201.76334,,,,2.1201832,0.0,0.0,0.0,0.0,,,,0.55548334,0.0,0.0,0.0,641.74335,,,,4.2783165,0.0,0.0,0.0,264.68,,,,1.6736833,0.0,0.0,0.0,553.9708,,,,0.14153333,0.0,0.0,0.0,599.3375,,,,0.9375333,0.0,0.0,0.0,493.92667,,,,1.3819833,0.0,0.0,0.0,374.4875,,,,2.0175333,0.0,0.0,0.0,392.5375,,,,0.2296,0.0,0.0,0.0,558.7792,,,,0.6866,0.0,0.0,0.0,514.9375,,,,0.30095,0.0,0.0,0.0,586.0208,24.4,69.0,691.0,828.0,20.6,19.4,22.8,81.0,90.0,74.0,0.0,0.0,688.0,0.0,0.0,837.0
2021-02-07 16:00:00,2,16,3,0,,,,0.615575,0.0,0.0,0.0,385.74374,,,,2.6705,0.0,0.0,0.0,476.7,,,,2.4127667,0.0,0.0,0.0,477.17667,,,,1.09765,0.0,0.0,0.0,292.12332,,,,3.2774832,0.0,0.0,0.0,478.07,,,,3.0089333,0.0,0.0,0.0,168.52667,,,,0.5776334,0.0,0.0,0.0,45.98,,,,3.4613,0.0,0.0,0.0,504.14667,,,,4.353317,0.0,0.0,0.0,128.03833,,,,1.9667,0.0,0.0,0.0,462.67084,,,,0.15634167,0.0,0.0,0.0,501.46042,,,,2.5506,0.0,0.0,0.0,411.1,,,,0.92345,0.0,0.0,0.0,216.13333,,,,1.7664334,0.0,0.0,0.0,227.225,,,,2.3765082,0.0,0.0,0.0,387.08334,,,,3.0213332,0.0,0.0,0.0,357.10834,,,,1.558625,0.0,0.0,0.0,489.65625,23.9,71.0,504.0,759.0,20.0,19.4,22.8,84.0,90.0,76.0,0.0,0.0,501.0,0.0,0.0,769.0
2021-02-07 17:00:00,2,17,3,0,,,,0.71705,0.0,0.0,0.0,192.72084,,,,2.4888444,0.0,0.0,0.0,334.27222,,,,2.7637334,0.0,0.0,0.0,336.62,,,,0.20873342,0.0,0.0,0.0,144.78,,,,2.9851665,0.0,0.0,0.0,337.41666,,,,2.0922334,0.0,0.0,0.0,118.53667,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,2.3515832,0.0,0.0,0.0,320.29666,,,,4.175667,0.0,0.0,0.0,28.643333,,,,1.655,0.0,0.0,0.0,326.05417,,,,0.15658334,0.0,0.0,0.0,354.01666,,,,0.67266667,0.0,0.0,0.0,287.49667,,,,2.6639833,0.0,0.0,0.0,69.020836,,,,1.5719666,0.0,0.0,0.0,74.0125,,,,2.92,0.0,0.0,0.0,193.95416,,,,0.36275,0.0,0.0,0.0,179.55417,,,,2.0230334,0.0,0.0,0.0,315.31668,22.8,76.0,287.0,625.0,20.0,18.9,22.2,87.0,93.0,76.0,0.0,0.0,285.0,0.0,0.0,637.0
2021-02-08 07:00:00,2,7,4,0,,,,0.65201664,0.0,0.0,0.0,70.3,,,,0.6713167,0.0,0.0,0.0,26.906666,,,,0.53895,0.0,0.0,0.0,27.502222,,,,0.3092056,0.0,0.0,0.0,54.427776,,,,0.9399,0.0,0.0,0.0,27.056667,,,,0.10656667,0.0,0.0,0.0,7.2466664,,,,0.04548339,0.0,0.0,0.0,0.0,,,,0.68635,0.0,0.0,0.0,38.34667,,,,0.38755,0.0,0.0,0.0,96.543335,,,,0.49973333,0.0,0.0,0.0,22.529167,,,,0.20111667,0.0,0.0,0.0,27.633333,,,,0.38891667,0.0,0.0,0.0,23.663334,,,,0.41481668,0.0,0.0,0.0,87.40417,,,,1.1815,0.0,0.0,0.0,94.17083,,,,0.51448333,0.0,0.0,0.0,70.67083,,,,0.31946668,0.0,0.0,0.0,63.954166,,,,0.5787,0.0,0.0,0.0,26.395834,20.0,93.0,132.0,443.0,23.9,19.4,17.2,71.0,81.0,100.0,901.0,3.0,79.0,891.0,6.0,33.0
2021-02-08 08:00:00,2,8,4,0,,,,0.6321833,0.0,0.0,0.0,262.6875,,,,0.56511664,0.0,0.0,0.0,65.316666,,,,0.6555,0.0,0.0,0.0,67.59333,,,,1.6114833,0.0,0.0,0.0,203.36333,,,,0.53545,0.0,0.0,0.0,66.863335,,,,0.081183374,0.0,0.0,0.0,23.23,,,,0.5816333,0.0,0.0,0.0,0.0,,,,0.6426833,0.0,0.0,0.0,135.57333,,,,0.22793333,0.0,0.0,0.0,323.07333,,,,0.34805,0.0,0.0,0.0,65.941666,,,,0.19445,0.0,0.0,0.0,72.675,,,,0.54261667,0.0,0.0,0.0,60.106667,,,,0.4732,0.0,0.0,0.0,314.5875,,,,1.1566167,0.0,0.0,0.0,328.075,,,,0.76386666,0.0,0.0,0.0,265.09583,,,,0.73225,0.0,0.0,0.0,242.04584,,,,0.5850833,0.0,0.0,0.0,67.82083,22.2,87.0,345.0,680.0,23.9,18.9,18.3,64.0,90.0,100.0,827.0,0.0,245.0,876.0,0.0,271.0
2021-02-08 09:00:00,2,9,4,0,,,,0.6660333,0.0,0.0,0.0,449.1375,,,,0.5729833,0.0,0.0,0.0,177.14,,,,0.8194917,0.0,0.0,0.0,177.58333,,,,2.855086,0.0,0.0,0.0,343.49612,,,,1.24675,0.0,0.0,0.0,179.51666,,,,0.15395008,0.0,0.0,0.0,63.173332,,,,1.2925667,0.0,0.0,0.0,0.0,,,,0.6865625,0.0,0.0,0.0,303.6425,,,,0.22825,0.0,0.0,0.0,442.10333,,,,0.3101,0.0,0.0,0.0,176.55833,,,,0.1855,0.0,0.0,0.0,193.05417,,,,0.48725,0.0,0.0,0.0,157.66333,,,,0.58356667,0.0,0.0,0.0,464.725,,,,1.5404667,0.0,0.0,0.0,486.475,,,,0.39721668,0.0,0.0,0.0,451.57083,,,,1.50955,0.0,0.0,0.0,414.11667,,,,0.59008336,0.0,0.0,0.0,182.49167,23.9,79.0,556.0,789.0,22.8,18.9,21.1,74.0,93.0,93.0,688.0,0.0,505.0,837.0,0.0,617.0
2021-02-08 10:00:00,2,10,4,0,,,,2.8996665,0.0,0.0,0.0,597.6667,,,,0.57371664,0.0,0.0,0.0,316.85,,,,1.9754833,0.0,0.0,0.0,315.86334,,,,3.9832335,0.0,0.0,0.0,458.67334,,,,1.1290833,0.0,0.0,0.0,320.53,,,,1.1342367e-07,0.0,0.0,0.0,113.03333,,,,1.9242166,0.0,0.0,0.0,0.0,,,,0.6350833,0.0,0.0,0.0,472.78333,,,,0.22581667,0.0,0.0,0.0,513.51,,,,0.30676666,0.0,0.0,0.0,312.99582,,,,0.20298333,0.0,0.0,0.0,341.32916,,,,1.3274333,0.0,0.0,0.0,279.88,,,,2.2421834,0.0,0.0,0.0,564.82086,,,,1.6170833,0.0,0.0,0.0,591.4792,,,,0.24383333,0.0,0.0,0.0,600.05,,,,1.2927834,0.0,0.0,0.0,549.85834,,,,0.5952833,0.0,0.0,0.0,331.07916,24.4,71.0,731.0,848.0,22.8,18.9,21.7,76.0,93.0,87.0,501.0,0.0,667.0,769.0,0.0,640.0
2021-02-08 11:00:00,2,11,4,0,,,,3.2089334,0.0,0.0,0.0,695.075,,,,0.57605,0.0,0.0,0.0,441.75665,,,,1.1215,0.0,0.0,0.0,439.16,,,,4.671517,0.0,0.0,0.0,533.24664,,,,1.2582834,0.0,0.0,0.0,444.37332,,,,0.12580012,0.0,0.0,0.0,156.05,,,,2.3589,0.0,0.0,0.0,0.0,,,,0.6311333,0.0,0.0,0.0,602.18665,,,,0.22523333,0.0,0.0,0.0,538.04333,,,,0.348,0.0,0.0,0.0,433.0125,,,,0.20263334,0.0,0.0,0.0,469.9625,,,,1.82015,0.0,0.0,0.0,387.33667,,,,2.5982332,0.0,0.0,0.0,614.875,,,,1.8032666,0.0,0.0,0.0,645.3417,,,,0.24511667,0.0,0.0,0.0,698.6042,,,,1.0138834,0.0,0.0,0.0,640.725,,,,0.5661833,0.0,0.0,0.0,459.175,24.4,69.0,854.0,881.0,22.2,18.9,22.2,76.0,90.0,82.0,285.0,0.0,785.0,637.0,0.0,712.0
2021-02-08 12:00:00,2,12,4,0,,,,2.2085166,0.0,0.0,0.0,740.525,,,,0.5771833,0.0,0.0,0.0,537.18,,,,1.6442,0.0,0.0,0.0,535.26666,,,,5.2474165,0.0,0.0,0.0,570.01,,,,3.17245,0.0,0.0,0.0,539.18335,,,,0.17680012,0.0,0.0,0.0,189.07,,,,2.6283667,0.0,0.0,0.0,0.0,,,,0.65603334,0.0,0.0,0.0,689.29333,,,,0.22611667,0.0,0.0,0.0,525.5933,,,,0.66496664,0.0,0.0,0.0,522.93335,,,,0.17961666,0.0,0.0,0.0,565.8958,,,,2.2392333,0.0,0.0,0.0,467.47,,,,2.7919834,0.0,0.0,0.0,620.375,,,,1.9403666,0.0,0.0,0.0,650.74164,,,,0.24721667,0.0,0.0,0.0,744.0625,,,,2.7788,0.0,0.0,0.0,684.00415,,,,0.55833334,0.0,0.0,0.0,553.35834,23.9,71.0,910.0,892.0,20.6,17.8,22.8,79.0,93.0,79.0,81.0,0.0,851.0,326.0,0.0,745.0
2021-02-08 13:00:00,2,13,4,0,,,,0.64536667,0.0,0.0,0.0,730.4125,,,,0.5441333,0.0,0.0,0.0,590.09,,,,2.0366166,0.0,0.0,0.0,587.2167,,,,4.893067,0.0,0.0,0.0,560.44336,,,,1.8033167,0.0,0.0,0.0,590.19,,,,0.14460011,0.0,0.0,0.0,206.65,,,,2.6577833,0.0,0.0,0.0,0.0,,,,0.58606666,0.0,0.0,0.0,721.4633,,,,0.22363333,0.0,0.0,0.0,470.23666,,,,0.27678335,0.0,0.0,0.0,571.425,,,,0.13913333,0.0,0.0,0.0,617.6625,,,,1.7715,0.0,0.0,0.0,509.91,,,,1.57305,0.0,0.0,0.0,577.57086,,,,2.124,0.0,0.0,0.0,607.4583,,,,0.24231666,0.0,0.0,0.0,733.6458,,,,3.5418668,0.0,0.0,0.0,674.7083,,,,0.5306,0.0,0.0,0.0,605.37915,23.9,71.0,901.0,891.0,19.4,18.9,22.8,81.0,90.0,79.0,3.0,0.0,824.0,6.0,0.0,697.0
